[2021-08-16 12:18 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/loader.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/resources.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/framework.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/readystate.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/sw.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/loader.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/resources.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/css/framework.css.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/readystate.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:18 AM]	::1	"localhost	GET	/assets/js/sw.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/readystate.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/sw.js.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/loader.css.map"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:26 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/resources.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/mishusoft-theme.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/mishusoft-logo-lite.webp"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:27 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_app_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_db_runtime_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_worker-response_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_common_dom_ts.runtime.bundle.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/media/logos/default/favicon-32x32.png"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/sw.js"	 application started
[2021-08-16 12:28 AM]	::1	"localhost	GET	/assets/js/Assets_typescripts_mishusoft_UserAuth_ts.runtime.bundle.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/css/framework.css"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/readystate.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/framework.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/webfonts/SairaStencilOne-Regular.57631bc3592bb016bab9.woff2"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/208.runtime.bundle.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/358.runtime.bundle.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/996.runtime.bundle.js"	 application started
[2021-08-16 12:31 AM]	::1	"localhost	GET	/assets/js/682.runtime.bundle.js"	 application started
